time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_car	arrivals_car	stuck_car	en-route_car	departures_pt	arrivals_pt	stuck_pt	en-route_pt	departures_ride_share_driver	arrivals_ride_share_driver	stuck_ride_share_driver	en-route_ride_share_driver	departures_ride_share_passenger	arrivals_ride_share_passenger	stuck_ride_share_passenger	en-route_ride_share_passenger	departures_transit_walk	arrivals_transit_walk	stuck_transit_walk	en-route_transit_walk	departures_walk	arrivals_walk	stuck_walk	en-route_walk
02:55:00	10500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:00:00	10800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:05:00	11100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:10:00	11400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:15:00	11700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:20:00	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:25:00	12300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:30:00	12600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:35:00	12900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:40:00	13200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:45:00	13500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:50:00	13800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:55:00	14100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:00:00	14400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:05:00	14700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:10:00	15000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:15:00	15300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:20:00	15600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:25:00	15900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:30:00	16200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:35:00	16500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:40:00	16800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:45:00	17100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:50:00	17400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:55:00	17700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:00:00	18000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:05:00	18300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:10:00	18600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:15:00	18900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:20:00	19200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:25:00	19500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:30:00	19800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:35:00	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:40:00	20400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:45:00	20700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:50:00	21000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:55:00	21300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:00:00	21600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:05:00	21900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:10:00	22200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:15:00	22500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:20:00	22800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:25:00	23100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:30:00	23400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:35:00	23700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:40:00	24000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:45:00	24300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:50:00	24600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:55:00	24900	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	1	0	0	1	0	0	0	0
07:00:00	25200	2	1	0	4	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0
07:05:00	25500	2	3	0	3	1	1	0	1	0	0	0	0	0	1	0	-1	1	1	0	2	0	0	0	1	0	0	0	0
07:10:00	25800	4	1	0	6	3	0	0	4	1	0	0	1	0	0	0	-1	0	0	0	2	0	1	0	0	0	0	0	0
07:15:00	26100	6	4	0	8	3	3	0	4	0	1	0	0	0	0	0	-1	2	0	0	4	1	0	0	1	0	0	0	0
07:20:00	26400	15	5	0	18	8	3	0	9	0	0	0	0	0	1	0	-2	7	1	0	10	0	0	0	1	0	0	0	0
07:25:00	26700	8	8	0	18	7	4	0	12	0	0	0	0	0	2	0	-4	1	2	0	9	0	0	0	1	0	0	0	0
07:30:00	27000	24	15	0	27	14	6	0	20	0	0	0	0	0	6	0	-10	10	2	0	17	0	1	0	0	0	0	0	0
07:35:00	27300	16	13	0	30	14	8	0	26	0	0	0	0	0	3	0	-13	2	2	0	17	0	0	0	0	0	0	0	0
07:40:00	27600	19	21	1	27	13	11	1	27	0	0	0	0	0	4	0	-17	6	6	0	17	0	0	0	0	0	0	0	0
07:45:00	27900	45	24	0	48	31	14	0	44	0	0	0	0	0	6	0	-23	12	4	0	25	1	0	0	1	1	0	0	1
07:50:00	28200	77	30	2	93	53	16	2	79	1	0	0	1	0	8	0	-31	21	5	0	41	2	1	0	2	0	0	0	1
07:55:00	28500	72	66	0	99	50	41	0	88	1	2	0	0	0	12	0	-43	17	9	0	49	3	2	0	3	1	0	0	2
08:00:00	28800	72	73	0	98	52	45	0	95	2	0	0	2	0	13	0	-56	17	11	0	55	1	4	0	0	0	0	0	2
08:05:00	29100	92	79	0	111	72	43	0	124	0	2	0	0	0	10	0	-66	16	24	0	47	4	0	0	4	0	0	0	2
08:10:00	29400	80	88	0	103	62	44	0	142	0	0	0	0	0	28	0	-94	15	15	0	47	1	1	0	4	2	0	0	4
08:15:00	29700	60	68	0	95	41	35	0	148	2	1	0	1	0	16	0	-110	16	14	0	49	1	2	0	3	0	0	0	4
08:20:00	30000	58	61	0	92	42	33	0	157	2	2	0	1	0	12	0	-122	12	12	0	49	2	2	0	3	0	0	0	4
08:25:00	30300	55	52	0	95	42	24	0	175	0	1	0	0	0	11	0	-133	10	14	0	45	2	2	0	3	1	0	0	5
08:30:00	30600	43	51	0	87	31	28	0	178	0	0	0	0	0	13	0	-146	11	10	0	46	1	0	0	4	0	0	0	5
08:35:00	30900	42	44	1	84	32	22	1	187	2	1	0	1	0	10	0	-156	5	8	0	43	1	3	0	2	2	0	0	7
08:40:00	31200	42	46	1	79	31	24	1	193	1	1	0	1	0	11	0	-167	8	9	0	42	1	1	0	2	1	0	0	8
08:45:00	31500	34	37	0	76	25	17	0	201	1	1	0	1	0	7	0	-174	6	8	0	40	1	3	0	0	1	1	0	8
08:50:00	31800	26	41	0	61	19	19	0	201	0	1	0	0	0	11	0	-185	5	8	0	37	2	0	0	2	0	2	0	6
08:55:00	32100	28	27	0	62	19	12	0	208	1	0	0	1	0	5	0	-190	6	8	0	35	0	2	0	0	2	0	0	8
09:00:00	32400	18	21	0	59	13	10	0	211	0	1	0	0	0	6	0	-196	4	4	0	35	1	0	0	1	0	0	0	8
09:05:00	32700	11	15	0	55	7	7	0	211	0	0	0	0	0	5	0	-201	4	3	0	36	0	0	0	1	0	0	0	8
09:10:00	33000	14	17	0	52	12	9	0	214	0	0	0	0	0	4	0	-205	2	4	0	34	0	0	0	1	0	0	0	8
09:15:00	33300	11	8	0	55	6	4	0	216	0	0	0	0	0	2	0	-207	2	1	0	35	3	0	0	4	0	1	0	7
09:20:00	33600	8	11	0	52	8	6	0	218	0	0	0	0	0	3	0	-210	0	1	0	34	0	0	0	4	0	1	0	6
09:25:00	33900	18	18	0	52	15	9	0	224	1	0	0	1	0	2	0	-212	0	3	0	31	1	2	0	3	1	2	0	5
09:30:00	34200	9	20	0	41	7	10	0	221	1	1	0	1	0	4	0	-216	0	4	0	27	1	1	0	3	0	0	0	5
09:35:00	34500	10	11	0	40	5	3	0	223	1	1	0	1	0	3	0	-219	3	2	0	28	1	2	0	2	0	0	0	5
09:40:00	34800	11	8	0	43	8	4	0	227	0	1	0	0	0	1	0	-220	2	2	0	28	1	0	0	3	0	0	0	5
09:45:00	35100	10	7	0	46	5	4	0	228	1	0	0	1	0	1	0	-221	4	1	0	31	0	1	0	2	0	0	0	5
09:50:00	35400	8	14	0	40	4	7	0	225	0	1	0	0	0	3	0	-224	3	2	0	32	1	0	0	3	0	1	0	4
09:55:00	35700	6	8	0	38	3	4	0	224	1	0	0	1	0	1	0	-225	2	1	0	33	0	1	0	2	0	1	0	3
10:00:00	36000	6	9	0	35	4	3	0	225	0	1	0	0	0	2	0	-227	0	1	0	32	2	2	0	2	0	0	0	3
10:05:00	36300	4	3	0	36	2	1	0	226	0	0	0	0	0	0	0	-227	2	0	0	34	0	1	0	1	0	1	0	2
10:10:00	36600	4	2	0	38	2	2	0	226	0	0	0	0	0	0	0	-227	1	0	0	35	1	0	0	2	0	0	0	2
10:15:00	36900	6	7	0	37	1	3	0	224	2	1	0	1	0	0	0	-227	2	1	0	36	1	2	0	1	0	0	0	2
10:20:00	37200	9	4	0	42	5	2	0	227	0	1	0	0	0	0	0	-227	2	1	0	37	2	0	0	3	0	0	0	2
10:25:00	37500	3	7	0	38	2	4	0	225	0	0	0	0	0	1	0	-228	1	0	0	38	0	2	0	1	0	0	0	2
10:30:00	37800	7	8	0	37	4	4	0	225	1	1	0	0	0	1	0	-229	1	1	0	38	1	1	0	1	0	0	0	2
10:35:00	38100	5	7	0	35	2	3	0	224	1	1	0	0	0	1	0	-230	1	1	0	38	1	1	0	1	0	0	0	2
10:40:00	38400	7	7	0	35	6	4	0	226	0	0	0	0	0	1	0	-231	1	2	0	37	0	0	0	1	0	0	0	2
10:45:00	38700	11	6	0	40	4	3	0	227	0	0	0	0	0	0	0	-231	6	1	0	42	1	1	0	1	0	1	0	1
10:50:00	39000	5	10	0	35	3	4	0	226	0	0	0	0	0	4	0	-235	1	1	0	42	1	0	0	2	0	1	0	0
10:55:00	39300	5	3	0	37	3	2	0	227	1	0	0	1	0	0	0	-235	1	0	0	43	0	1	0	1	0	0	0	0
11:00:00	39600	4	9	0	32	3	7	0	223	0	1	0	0	0	0	0	-235	0	1	0	42	1	0	0	2	0	0	0	0
11:05:00	39900	8	9	0	31	7	2	0	228	1	0	0	1	0	2	0	-237	0	3	0	39	0	2	0	0	0	0	0	0
11:10:00	40200	8	7	0	32	5	4	0	229	0	1	0	0	0	2	0	-239	1	0	0	40	2	0	0	2	0	0	0	0
11:15:00	40500	7	12	0	27	4	8	0	225	1	1	0	0	0	0	0	-239	1	2	0	39	1	1	0	2	0	0	0	0
11:20:00	40800	7	4	0	30	4	2	0	227	0	0	0	0	0	2	0	-241	3	0	0	42	0	0	0	2	0	0	0	0
11:25:00	41100	7	5	0	32	4	3	0	228	0	0	0	0	0	0	0	-241	2	1	0	43	1	1	0	2	0	0	0	0
11:30:00	41400	9	8	0	33	7	5	0	230	0	0	0	0	0	1	0	-242	1	1	0	43	1	1	0	2	0	0	0	0
11:35:00	41700	7	10	0	30	5	7	0	228	0	0	0	0	0	1	0	-243	2	2	0	43	0	0	0	2	0	0	0	0
11:40:00	42000	6	7	0	29	4	3	0	229	0	0	0	0	0	2	0	-245	2	2	0	43	0	0	0	2	0	0	0	0
11:45:00	42300	6	5	0	30	2	3	0	228	0	0	0	0	0	1	0	-246	3	1	0	45	1	0	0	3	0	0	0	0
11:50:00	42600	5	4	0	31	2	2	0	228	1	0	0	1	0	1	0	-247	2	0	0	47	0	1	0	2	0	0	0	0
11:55:00	42900	11	8	0	34	6	3	0	231	2	1	0	2	0	1	0	-248	2	1	0	48	1	2	0	1	0	0	0	0
12:00:00	43200	9	8	0	35	5	4	0	232	1	2	0	1	0	1	0	-249	1	0	0	49	2	1	0	2	0	0	0	0
12:05:00	43500	12	13	0	34	4	6	0	230	1	2	0	0	0	0	0	-249	4	3	0	50	3	2	0	3	0	0	0	0
12:10:00	43800	2	4	0	32	1	1	0	230	0	0	0	0	0	3	0	-252	0	0	0	50	0	0	0	3	1	0	0	1
12:15:00	44100	2	0	0	34	0	0	0	230	0	0	0	0	0	0	0	-252	2	0	0	52	0	0	0	3	0	0	0	1
12:20:00	44400	3	6	0	31	1	4	0	227	0	0	0	0	0	0	0	-252	2	0	0	54	0	2	0	1	0	0	0	1
12:25:00	44700	5	4	0	32	3	2	0	228	0	0	0	0	0	0	0	-252	2	1	0	55	0	1	0	0	0	0	0	1
12:30:00	45000	3	2	0	33	3	2	0	229	0	0	0	0	0	0	0	-252	0	0	0	55	0	0	0	0	0	0	0	1
12:35:00	45300	1	5	0	29	1	3	0	227	0	0	0	0	0	1	0	-253	0	1	0	54	0	0	0	0	0	0	0	1
12:40:00	45600	7	6	0	30	5	4	0	228	0	0	0	0	0	1	0	-254	2	1	0	55	0	0	0	0	0	0	0	1
12:45:00	45900	5	5	0	30	2	3	0	227	0	0	0	0	0	1	0	-255	2	1	0	56	1	0	0	1	0	0	0	1
12:50:00	46200	5	7	0	28	4	5	0	226	0	0	0	0	0	1	0	-256	1	1	0	56	0	0	0	1	0	0	0	1
12:55:00	46500	4	2	0	30	2	1	0	227	0	0	0	0	0	1	0	-257	0	0	0	56	2	0	0	3	0	0	0	1
13:00:00	46800	4	4	0	30	1	0	0	228	3	0	0	3	0	0	0	-257	0	0	0	56	0	3	0	0	0	1	0	0
13:05:00	47100	7	10	0	27	3	6	0	225	0	3	0	0	0	0	0	-257	1	1	0	56	3	0	0	3	0	0	0	0
13:10:00	47400	4	8	0	23	2	5	0	222	0	0	0	0	0	1	0	-258	1	1	0	56	0	1	0	2	1	0	0	1
13:15:00	47700	4	4	0	23	2	2	0	222	0	0	0	0	0	1	0	-259	1	0	0	57	1	1	0	2	0	0	0	1
13:20:00	48000	4	2	0	25	2	1	0	223	0	0	0	0	0	0	0	-259	2	0	0	59	0	1	0	1	0	0	0	1
13:25:00	48300	3	3	0	25	2	2	0	223	0	0	0	0	0	0	0	-259	1	1	0	59	0	0	0	1	0	0	0	1
13:30:00	48600	2	3	0	24	2	3	0	222	0	0	0	0	0	0	0	-259	0	0	0	59	0	0	0	1	0	0	0	1
13:35:00	48900	5	6	0	23	4	3	0	223	0	0	0	0	0	1	0	-260	1	2	0	58	0	0	0	1	0	0	0	1
13:40:00	49200	2	5	0	20	1	2	0	222	1	0	0	1	0	2	0	-262	0	0	0	58	0	1	0	0	0	0	0	1
13:45:00	49500	7	4	0	23	2	3	0	221	0	1	0	0	0	0	0	-262	3	0	0	61	2	0	0	2	0	0	0	1
13:50:00	49800	3	3	0	23	2	2	0	221	0	0	0	0	0	0	0	-262	1	1	0	61	0	0	0	2	0	0	0	1
13:55:00	50100	4	4	0	23	2	2	0	221	1	0	0	1	0	1	0	-263	0	0	0	61	0	1	0	1	1	0	0	2
14:00:00	50400	6	5	0	24	3	1	0	223	1	1	0	1	0	0	0	-263	1	1	0	61	1	2	0	0	0	0	0	2
14:05:00	50700	3	4	0	23	2	2	0	223	0	1	0	0	0	1	0	-264	0	0	0	61	1	0	0	1	0	0	0	2
14:10:00	51000	3	6	0	20	2	3	0	222	1	0	0	1	0	1	0	-265	0	1	0	60	0	1	0	0	0	0	0	2
14:15:00	51300	6	5	0	21	3	3	0	222	0	0	0	1	0	0	0	-265	3	2	0	61	0	0	0	0	0	0	0	2
14:20:00	51600	1	6	0	16	0	3	0	219	0	1	0	0	0	2	0	-267	0	0	0	61	1	0	0	1	0	0	0	2
14:25:00	51900	5	3	0	18	4	3	0	220	0	0	0	0	0	0	0	-267	1	0	0	62	0	0	0	1	0	0	0	2
14:30:00	52200	2	3	0	17	1	3	0	218	0	0	0	0	0	0	0	-267	1	0	0	63	0	0	0	1	0	0	0	2
14:35:00	52500	6	6	0	17	5	6	0	217	0	0	0	0	0	0	0	-267	1	0	0	64	0	0	0	1	0	0	0	2
14:40:00	52800	6	6	0	17	4	2	0	219	0	0	0	0	0	1	0	-268	2	2	0	64	0	1	0	0	0	0	0	2
14:45:00	53100	2	1	0	18	1	1	0	219	0	0	0	0	0	0	0	-268	1	0	0	65	0	0	0	0	0	0	0	2
14:50:00	53400	7	6	1	18	6	3	1	221	0	0	0	0	0	1	0	-269	0	1	0	64	0	0	0	0	1	1	0	2
14:55:00	53700	6	6	0	18	3	3	0	221	0	0	0	0	0	1	0	-270	3	2	0	65	0	0	0	0	0	0	0	2
15:00:00	54000	0	5	0	13	0	2	0	219	0	0	0	0	0	2	0	-272	0	0	0	65	0	0	0	0	0	1	0	1
15:05:00	54300	1	2	0	12	1	1	0	219	0	0	0	0	0	0	0	-272	0	1	0	64	0	0	0	0	0	0	0	1
15:10:00	54600	3	3	0	12	0	1	0	218	0	0	0	0	0	1	0	-273	2	0	0	66	0	0	0	0	1	1	0	1
15:15:00	54900	4	1	0	15	2	1	0	219	0	0	0	0	0	0	0	-273	1	0	0	67	0	0	0	0	1	0	0	2
15:20:00	55200	2	1	0	16	1	1	0	219	0	0	0	0	0	0	0	-273	1	0	0	68	0	0	0	0	0	0	0	2
15:25:00	55500	3	2	0	17	3	2	0	220	0	0	0	0	0	0	0	-273	0	0	0	68	0	0	0	0	0	0	0	2
15:30:00	55800	4	2	0	19	4	1	0	223	0	0	0	0	0	0	0	-273	0	1	0	67	0	0	0	0	0	0	0	2
15:35:00	56100	2	4	0	17	1	3	0	221	0	0	0	0	0	1	0	-274	1	0	0	68	0	0	0	0	0	0	0	2
15:40:00	56400	8	4	0	21	7	3	0	225	0	0	0	0	0	0	0	-274	1	1	0	68	0	0	0	0	0	0	0	2
15:45:00	56700	6	6	1	20	3	4	1	223	0	0	0	0	0	1	0	-275	2	1	0	69	1	0	0	1	0	0	0	2
15:50:00	57000	5	9	0	16	4	4	0	223	0	0	0	0	0	2	0	-277	1	3	0	67	0	0	0	1	0	0	0	2
15:55:00	57300	7	7	0	16	2	3	0	222	1	0	0	1	0	2	0	-279	4	1	0	70	0	1	0	0	0	0	0	2
16:00:00	57600	3	3	0	16	1	1	0	222	0	1	0	0	0	0	0	-279	1	0	0	71	1	1	0	0	0	0	0	2
16:05:00	57900	2	3	0	15	2	2	0	222	0	0	0	0	0	1	0	-280	0	0	0	71	0	0	0	0	0	0	0	2
16:10:00	58200	9	4	0	20	5	3	0	224	0	0	0	0	0	0	0	-280	3	1	0	73	0	0	0	0	1	0	0	3
16:15:00	58500	3	7	0	16	2	6	0	220	0	0	0	0	0	1	0	-281	1	0	0	74	0	0	0	0	0	0	0	3
16:20:00	58800	9	7	0	18	7	6	0	221	0	0	0	0	0	0	0	-281	2	1	0	75	0	0	0	0	0	0	0	3
16:25:00	59100	7	7	0	18	5	5	0	221	0	0	0	0	0	1	0	-282	2	0	0	77	0	0	0	0	0	1	0	2
16:30:00	59400	15	13	0	20	8	10	0	219	0	0	0	0	0	0	0	-282	7	3	0	81	0	0	0	0	0	0	0	2
16:35:00	59700	12	11	0	21	6	9	0	216	0	0	0	0	0	1	0	-283	6	1	0	86	0	0	0	0	0	0	0	2
16:40:00	60000	10	10	0	21	7	7	0	216	0	0	0	0	0	2	0	-285	1	1	0	86	0	0	0	0	2	0	0	4
16:45:00	60300	13	13	0	21	7	10	0	213	0	0	0	0	0	0	0	-285	6	3	0	89	0	0	0	0	0	0	0	4
16:50:00	60600	15	17	0	19	8	13	0	208	0	0	0	0	0	2	0	-287	5	1	0	93	2	0	0	2	0	1	0	3
16:55:00	60900	18	15	0	22	12	9	0	211	1	0	0	1	0	2	0	-289	4	2	0	95	1	1	0	2	0	1	0	2
17:00:00	61200	19	19	0	22	12	12	0	211	1	1	0	1	0	1	0	-290	5	4	0	96	1	1	0	2	0	0	0	2
