time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_car	arrivals_car	stuck_car	en-route_car	departures_pt	arrivals_pt	stuck_pt	en-route_pt	departures_ride_share_driver	arrivals_ride_share_driver	stuck_ride_share_driver	en-route_ride_share_driver	departures_ride_share_passenger	arrivals_ride_share_passenger	stuck_ride_share_passenger	en-route_ride_share_passenger	departures_transit_walk	arrivals_transit_walk	stuck_transit_walk	en-route_transit_walk	departures_walk	arrivals_walk	stuck_walk	en-route_walk
02:55:00	10500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:00:00	10800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:05:00	11100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:10:00	11400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:15:00	11700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:20:00	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:25:00	12300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:30:00	12600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:35:00	12900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:40:00	13200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:45:00	13500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:50:00	13800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:55:00	14100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:00:00	14400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:05:00	14700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:10:00	15000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:15:00	15300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:20:00	15600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:25:00	15900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:30:00	16200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:35:00	16500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:40:00	16800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:45:00	17100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:50:00	17400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:55:00	17700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:00:00	18000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:05:00	18300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:10:00	18600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:15:00	18900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:20:00	19200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:25:00	19500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:30:00	19800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:35:00	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:40:00	20400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:45:00	20700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:50:00	21000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:55:00	21300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:00:00	21600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:05:00	21900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:10:00	22200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:15:00	22500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:20:00	22800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:25:00	23100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:30:00	23400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:35:00	23700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:40:00	24000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:45:00	24300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:50:00	24600	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
06:55:00	24900	2	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0
07:00:00	25200	2	2	0	3	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
07:05:00	25500	3	1	0	5	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	3	1	0	0	1	0	0	0	0
07:10:00	25800	6	3	1	7	4	1	1	3	0	0	0	0	0	1	0	-1	2	1	0	4	0	0	0	1	0	0	0	0
07:15:00	26100	3	0	1	9	2	0	1	4	0	0	0	0	0	0	0	-1	1	0	0	5	0	0	0	1	0	0	0	0
07:20:00	26400	12	3	0	18	5	3	0	6	0	0	0	0	0	0	0	-1	7	0	0	12	0	0	0	1	0	0	0	0
07:25:00	26700	12	7	0	23	8	4	0	10	0	0	0	0	0	1	0	-2	4	1	0	15	0	1	0	0	0	0	0	0
07:30:00	27000	22	14	1	30	19	9	1	19	0	0	0	0	0	2	0	-4	3	3	0	15	0	0	0	0	0	0	0	0
07:35:00	27300	21	18	0	33	15	13	0	21	0	0	0	0	0	2	0	-6	5	3	0	17	0	0	0	0	1	0	0	1
07:40:00	27600	24	29	0	28	22	17	0	26	0	0	0	0	0	5	0	-11	2	7	0	12	0	0	0	0	0	0	0	1
07:45:00	27900	44	26	1	45	25	13	1	37	0	0	0	0	0	7	0	-18	18	6	0	24	0	0	0	0	1	0	0	2
07:50:00	28200	68	26	0	87	45	17	0	65	0	0	0	0	0	5	0	-23	20	4	0	40	1	0	0	1	2	0	0	4
07:55:00	28500	68	50	0	105	51	37	0	79	0	0	0	0	0	7	0	-30	14	6	0	48	1	0	0	2	2	0	0	6
08:00:00	28800	80	80	1	104	66	51	1	93	0	0	0	0	0	14	0	-44	13	15	0	46	0	0	0	2	1	0	0	7
08:05:00	29100	86	81	0	109	65	37	0	121	1	0	0	1	0	22	0	-66	17	21	0	42	2	1	0	3	1	0	0	8
08:10:00	29400	68	73	1	103	45	35	1	130	2	3	0	0	0	21	0	-87	16	12	0	46	4	2	0	5	1	0	0	9
08:15:00	29700	58	64	0	97	46	39	0	137	2	0	0	2	0	12	0	-99	9	11	0	44	1	2	0	4	0	0	0	9
08:20:00	30000	64	65	0	96	46	32	0	151	2	2	0	2	0	15	0	-114	12	12	0	44	3	3	0	4	1	1	0	9
08:25:00	30300	49	50	0	95	34	24	0	161	1	2	0	1	0	13	0	-127	12	10	0	46	2	1	0	5	0	0	0	9
08:30:00	30600	41	48	0	88	32	28	0	165	0	1	0	0	0	8	0	-135	8	9	0	45	1	1	0	5	0	1	0	8
08:35:00	30900	47	46	0	89	35	24	0	176	1	1	0	0	0	9	0	-144	10	9	0	46	1	2	0	4	0	1	0	7
08:40:00	31200	39	50	0	78	34	27	0	183	0	0	0	0	0	11	0	-155	5	11	0	40	0	1	0	3	0	0	0	7
08:45:00	31500	36	46	1	67	27	25	1	184	0	0	0	0	0	9	0	-164	8	11	0	37	1	1	0	3	0	0	0	7
08:50:00	31800	21	29	0	59	18	12	0	190	1	0	0	1	0	8	0	-172	1	6	0	32	1	1	0	3	0	2	0	5
08:55:00	32100	26	30	1	54	23	13	1	199	0	1	0	0	0	10	0	-182	2	6	0	28	1	0	0	4	0	0	0	5
09:00:00	32400	19	25	2	46	15	14	2	198	1	0	0	1	0	4	0	-186	3	4	0	27	0	2	0	2	0	1	0	4
09:05:00	32700	17	22	0	41	13	11	0	200	0	1	0	0	0	4	0	-190	2	5	0	24	1	0	0	3	1	1	0	4
09:10:00	33000	16	22	0	35	13	8	0	205	0	0	0	0	0	6	0	-196	3	5	0	22	0	2	0	1	0	1	0	3
09:15:00	33300	13	13	1	34	9	7	1	206	1	0	0	1	0	4	0	-200	2	1	0	23	1	1	0	1	0	0	0	3
09:20:00	33600	10	12	0	32	8	6	0	208	0	0	0	1	0	2	0	-202	1	3	0	21	0	0	0	1	1	1	0	3
09:25:00	33900	12	9	0	35	8	4	0	212	0	1	0	0	0	2	0	-204	3	2	0	22	1	0	0	2	0	0	0	3
09:30:00	34200	6	10	1	30	4	6	1	209	1	1	0	0	0	2	0	-206	0	0	0	22	1	1	0	2	0	0	0	3
09:35:00	34500	10	11	0	29	5	3	0	211	2	1	0	1	0	2	0	-208	1	3	0	20	1	2	0	1	1	0	0	4
09:40:00	34800	10	5	0	34	6	2	0	215	0	1	0	0	0	0	0	-208	3	2	0	21	1	0	0	2	0	0	0	4
09:45:00	35100	6	9	0	31	4	5	0	214	0	0	0	0	0	2	0	-210	2	1	0	22	0	0	0	2	0	1	0	3
09:50:00	35400	7	6	0	32	4	3	0	215	0	0	0	0	0	1	0	-211	2	0	0	24	1	2	0	1	0	0	0	3
09:55:00	35700	8	7	0	33	5	3	0	217	0	0	0	0	0	2	0	-213	3	1	0	26	0	0	0	1	0	1	0	2
10:00:00	36000	8	7	0	34	5	6	0	216	0	0	0	0	0	0	0	-213	3	1	0	28	0	0	0	1	0	0	0	2
10:05:00	36300	8	10	0	32	6	5	0	217	0	0	0	0	0	1	0	-214	2	4	0	26	0	0	0	1	0	0	0	2
10:10:00	36600	6	6	0	32	4	1	0	220	1	0	0	1	0	3	0	-217	1	1	0	26	0	1	0	0	0	0	0	2
10:15:00	36900	5	9	0	28	3	4	0	219	0	1	0	0	0	2	0	-219	1	1	0	26	1	0	0	1	0	1	0	1
10:20:00	37200	11	9	0	30	7	5	0	221	1	0	0	1	0	1	0	-220	3	2	0	27	0	1	0	0	0	0	0	1
10:25:00	37500	6	6	1	29	2	2	1	220	0	1	0	0	0	2	0	-222	3	1	0	29	1	0	0	1	0	0	0	1
10:30:00	37800	4	5	0	28	3	4	0	219	0	0	0	0	0	0	0	-222	1	0	0	30	0	1	0	0	0	0	0	1
10:35:00	38100	4	5	0	27	4	3	0	220	0	0	0	0	0	1	0	-223	0	1	0	29	0	0	0	0	0	0	0	1
10:40:00	38400	6	7	0	26	3	4	0	219	0	0	0	0	0	1	0	-224	2	2	0	29	1	0	0	1	0	0	0	1
10:45:00	38700	10	5	0	31	5	2	0	222	2	1	0	1	0	0	0	-224	0	0	0	29	2	2	0	1	1	0	0	2
10:50:00	39000	7	10	0	28	4	8	0	218	0	1	0	0	0	1	0	-225	2	0	0	31	1	0	0	2	0	0	0	2
10:55:00	39300	8	9	0	27	5	3	0	220	2	0	0	2	0	1	0	-226	1	3	0	29	0	2	0	0	0	0	0	2
11:00:00	39600	5	8	0	24	2	3	0	219	0	2	0	0	0	3	0	-229	1	0	0	30	2	0	0	2	0	0	0	2
11:05:00	39900	2	3	0	23	1	1	0	219	0	0	0	0	0	0	0	-229	1	1	0	30	0	1	0	1	0	0	0	2
11:10:00	40200	6	3	0	26	2	2	0	219	0	0	0	0	0	1	0	-230	3	0	0	33	0	0	0	1	1	0	0	3
11:15:00	40500	8	5	0	29	6	4	0	221	0	0	0	0	0	0	0	-230	2	1	0	34	0	0	0	1	0	0	0	3
11:20:00	40800	7	9	0	27	6	5	0	222	0	0	0	0	0	1	0	-231	1	1	0	34	0	1	0	0	0	1	0	2
11:25:00	41100	5	5	0	27	4	3	0	223	0	0	0	0	0	1	0	-232	1	1	0	34	0	0	0	0	0	0	0	2
11:30:00	41400	8	5	0	30	5	4	0	224	0	0	0	0	0	1	0	-233	2	0	0	36	1	0	0	1	0	0	0	2
11:35:00	41700	7	9	1	27	5	6	1	222	0	0	0	0	0	1	0	-234	2	2	0	36	0	0	0	1	0	0	0	2
11:40:00	42000	5	8	0	24	3	4	0	221	1	0	0	1	0	1	0	-235	1	2	0	35	0	1	0	0	0	0	0	2
11:45:00	42300	6	8	0	22	1	3	0	219	1	1	0	1	0	2	0	-237	2	1	0	36	1	1	0	0	1	0	0	3
11:50:00	42600	5	4	0	23	3	2	0	220	0	1	0	0	0	1	0	-238	1	0	0	37	1	0	0	1	0	0	0	3
11:55:00	42900	8	5	0	26	5	4	0	221	1	0	0	1	0	0	0	-238	2	0	0	39	0	1	0	0	0	0	0	3
12:00:00	43200	6	6	0	26	4	4	0	221	0	0	0	1	0	0	0	-238	2	1	0	40	0	0	0	0	0	1	0	2
12:05:00	43500	7	10	0	23	5	5	0	221	0	1	0	0	0	2	0	-240	1	2	0	39	1	0	0	1	0	0	0	2
12:10:00	43800	8	7	0	24	6	4	0	223	0	0	0	0	0	1	0	-241	2	2	0	39	0	0	0	1	0	0	0	2
12:15:00	44100	5	7	0	22	4	4	0	223	0	0	0	0	0	2	0	-243	1	0	0	40	0	0	0	1	0	1	0	1
12:20:00	44400	4	6	0	20	2	4	0	221	0	0	0	0	0	0	0	-243	2	2	0	40	0	0	0	1	0	0	0	1
12:25:00	44700	4	8	0	16	3	3	0	221	0	0	0	0	0	3	0	-246	1	1	0	40	0	1	0	0	0	0	0	1
12:30:00	45000	5	4	0	17	4	2	0	223	0	0	0	0	0	1	0	-247	0	1	0	39	0	0	0	0	1	0	0	2
12:35:00	45300	4	4	0	17	3	3	0	223	0	0	0	0	0	0	0	-247	1	1	0	39	0	0	0	0	0	0	0	2
12:40:00	45600	2	3	0	16	1	3	0	221	0	0	0	0	0	0	0	-247	1	0	0	40	0	0	0	0	0	0	0	2
12:45:00	45900	6	6	0	16	4	4	0	221	0	0	0	0	0	1	0	-248	2	1	0	41	0	0	0	0	0	0	0	2
12:50:00	46200	3	5	0	14	3	3	0	221	0	0	0	0	0	1	0	-249	0	1	0	40	0	0	0	0	0	0	0	2
12:55:00	46500	3	5	0	12	2	4	0	219	0	0	0	0	0	1	0	-250	0	0	0	40	1	0	0	1	0	0	0	2
13:00:00	46800	6	5	0	13	3	2	0	220	1	0	0	1	0	0	0	-250	1	1	0	40	0	1	0	0	1	1	0	2
13:05:00	47100	5	5	0	13	1	2	0	219	0	1	0	0	0	1	0	-251	3	1	0	42	1	0	0	1	0	0	0	2
13:10:00	47400	6	4	0	15	3	3	0	219	0	0	0	0	0	1	0	-252	2	0	0	44	1	0	0	2	0	0	0	2
13:15:00	47700	5	5	0	15	3	4	0	218	0	0	0	0	0	0	0	-252	2	0	0	46	0	1	0	1	0	0	0	2
13:20:00	48000	7	4	0	18	3	2	0	219	1	1	0	0	0	0	0	-252	2	0	0	48	1	1	0	1	0	0	0	2
13:25:00	48300	6	7	0	17	4	4	0	219	0	0	0	0	0	0	0	-252	1	2	0	47	0	0	0	1	1	1	0	2
13:30:00	48600	4	7	0	14	3	2	0	220	0	0	0	0	0	2	0	-254	0	2	0	45	0	1	0	0	1	0	0	3
13:35:00	48900	2	4	0	12	0	3	0	217	0	0	0	0	0	1	0	-255	2	0	0	47	0	0	0	0	0	0	0	3
13:40:00	49200	3	4	0	11	3	3	0	217	0	0	0	0	0	1	0	-256	0	0	0	47	0	0	0	0	0	0	0	3
13:45:00	49500	3	3	0	11	2	3	0	216	0	0	0	0	0	0	0	-256	1	0	0	48	0	0	0	0	0	0	0	3
13:50:00	49800	2	5	0	8	2	3	0	215	0	0	0	0	0	0	0	-256	0	1	0	47	0	0	0	0	0	1	0	2
13:55:00	50100	4	1	0	11	3	1	0	217	0	0	0	0	0	0	0	-256	1	0	0	48	0	0	0	0	0	0	0	2
14:00:00	50400	4	7	0	8	4	3	0	218	0	0	0	0	0	1	0	-257	0	2	0	46	0	0	0	0	0	1	0	1
14:05:00	50700	2	6	0	4	1	4	0	215	0	0	0	0	0	2	0	-259	1	0	0	47	0	0	0	0	0	0	0	1
14:10:00	51000	3	3	0	4	2	2	0	215	0	0	0	0	0	0	0	-259	1	1	0	47	0	0	0	0	0	0	0	1
14:15:00	51300	2	2	0	4	1	1	0	215	0	0	0	0	0	1	0	-260	1	0	0	48	0	0	0	0	0	0	0	1
14:20:00	51600	1	2	0	3	0	2	0	213	0	0	0	0	0	0	0	-260	1	0	0	49	0	0	0	0	0	0	0	1
14:25:00	51900	7	1	0	9	1	1	0	213	0	0	0	0	0	0	0	-260	4	0	0	53	1	0	0	1	1	0	0	2
14:30:00	52200	2	2	0	9	0	2	0	211	0	0	0	0	0	0	0	-260	2	0	0	55	0	0	0	1	0	0	0	2
14:35:00	52500	7	3	0	13	3	2	0	212	1	0	0	1	0	0	0	-260	3	0	0	58	0	1	0	0	0	0	0	2
14:40:00	52800	4	5	0	12	1	4	0	209	0	0	0	1	0	0	0	-260	3	1	0	60	0	0	0	0	0	0	0	2
14:45:00	53100	4	4	0	12	3	2	0	210	0	1	0	0	0	1	0	-261	0	0	0	60	1	0	0	1	0	0	0	2
14:50:00	53400	5	6	0	11	2	2	0	210	1	1	0	0	0	0	0	-261	1	1	0	60	1	1	0	1	0	1	0	1
14:55:00	53700	7	7	0	11	5	3	0	212	1	0	0	1	0	1	0	-262	1	2	0	59	0	1	0	0	0	0	0	1
15:00:00	54000	1	3	0	9	0	1	0	211	0	1	0	0	0	1	0	-263	0	0	0	59	1	0	0	1	0	0	0	1
15:05:00	54300	1	4	0	6	1	2	0	210	0	0	0	0	0	1	0	-264	0	0	0	59	0	1	0	0	0	0	0	1
15:10:00	54600	3	3	0	6	3	2	0	211	0	0	0	0	0	0	0	-264	0	1	0	58	0	0	0	0	0	0	0	1
15:15:00	54900	6	2	0	10	4	2	0	213	0	0	0	0	0	0	0	-264	2	0	0	60	0	0	0	0	0	0	0	1
15:20:00	55200	3	4	0	9	2	3	0	212	0	0	0	0	0	1	0	-265	1	0	0	61	0	0	0	0	0	0	0	1
15:25:00	55500	3	6	0	6	2	5	0	209	0	0	0	0	0	0	0	-265	1	1	0	61	0	0	0	0	0	0	0	1
15:30:00	55800	5	6	0	5	3	3	0	209	0	0	0	0	0	2	0	-267	2	1	0	62	0	0	0	0	0	0	0	1
15:35:00	56100	3	3	0	5	2	2	0	209	0	0	0	0	0	0	0	-267	1	1	0	62	0	0	0	0	0	0	0	1
15:40:00	56400	6	4	0	7	4	2	0	211	0	0	0	0	0	1	0	-268	1	1	0	62	1	0	0	1	0	0	0	1
15:45:00	56700	2	5	0	4	1	3	0	209	0	0	0	0	0	1	0	-269	1	1	0	62	0	0	0	1	0	0	0	1
15:50:00	57000	1	3	0	2	1	2	0	208	0	0	0	0	0	1	0	-270	0	0	0	62	0	0	0	1	0	0	0	1
15:55:00	57300	8	3	0	7	5	2	0	211	0	0	0	0	0	0	0	-270	3	1	0	64	0	0	0	1	0	0	0	1
16:00:00	57600	3	4	0	6	1	4	0	208	0	0	0	0	0	0	0	-270	2	0	0	66	0	0	0	1	0	0	0	1
16:05:00	57900	4	4	0	6	1	0	0	209	1	1	0	0	0	1	0	-271	0	1	0	65	1	1	0	1	1	0	0	2
16:10:00	58200	4	3	0	7	2	1	0	210	0	0	0	0	0	1	0	-272	1	0	0	66	1	0	0	2	0	1	0	1
16:15:00	58500	5	4	0	8	3	2	0	211	1	0	0	1	0	0	0	-272	1	0	0	67	0	2	0	0	0	0	0	1
16:20:00	58800	10	9	0	9	4	6	0	209	1	1	0	1	0	0	0	-272	2	1	0	68	3	1	0	2	0	0	0	1
16:25:00	59100	11	9	0	11	4	4	0	209	1	2	0	0	0	1	0	-273	3	1	0	70	2	1	0	3	1	0	0	2
16:30:00	59400	15	13	0	13	9	9	0	209	2	0	0	2	0	1	0	-274	3	1	0	72	1	2	0	2	0	0	0	2
16:35:00	59700	13	14	0	12	9	10	0	208	0	1	0	1	0	1	0	-275	3	1	0	74	1	1	0	2	0	0	0	2
16:40:00	60000	12	16	0	8	8	11	0	205	0	1	0	0	0	1	0	-276	3	2	0	75	1	1	0	2	0	0	0	2
16:45:00	60300	10	14	0	4	6	8	0	203	0	0	0	0	0	3	0	-279	4	3	0	76	0	0	0	2	0	0	0	2
16:50:00	60600	15	12	0	7	8	11	0	200	0	0	0	0	0	0	0	-279	7	0	0	83	0	1	0	1	0	0	0	2
16:55:00	60900	11	13	0	5	9	10	0	199	0	0	0	0	0	1	0	-280	1	2	0	82	1	0	0	2	0	0	0	2
17:00:00	61200	14	15	0	4	6	9	0	196	1	0	0	1	0	2	0	-282	6	2	0	86	0	2	0	0	1	0	0	3
