time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_car	arrivals_car	stuck_car	en-route_car	departures_pt	arrivals_pt	stuck_pt	en-route_pt	departures_ride_share_driver	arrivals_ride_share_driver	stuck_ride_share_driver	en-route_ride_share_driver	departures_ride_share_passenger	arrivals_ride_share_passenger	stuck_ride_share_passenger	en-route_ride_share_passenger	departures_transit_walk	arrivals_transit_walk	stuck_transit_walk	en-route_transit_walk	departures_walk	arrivals_walk	stuck_walk	en-route_walk
02:55:00	10500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:00:00	10800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:05:00	11100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:10:00	11400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:15:00	11700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:20:00	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:25:00	12300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:30:00	12600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:35:00	12900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:40:00	13200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:45:00	13500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:50:00	13800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:55:00	14100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:00:00	14400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:05:00	14700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:10:00	15000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:15:00	15300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:20:00	15600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:25:00	15900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:30:00	16200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:35:00	16500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:40:00	16800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:45:00	17100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:50:00	17400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:55:00	17700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:00:00	18000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:05:00	18300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:10:00	18600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:15:00	18900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:20:00	19200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:25:00	19500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:30:00	19800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:35:00	20100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:40:00	20400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:45:00	20700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:50:00	21000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:55:00	21300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:00:00	21600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:05:00	21900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:10:00	22200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:15:00	22500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:20:00	22800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:25:00	23100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:30:00	23400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:35:00	23700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:40:00	24000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06:45:00	24300	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
06:50:00	24600	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
06:55:00	24900	3	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	1
07:00:00	25200	1	1	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	1
07:05:00	25500	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	2	0	0	0	1
07:10:00	25800	8	1	0	12	3	0	0	3	1	0	0	1	0	0	0	0	3	0	0	5	1	1	0	2	0	0	0	1
07:15:00	26100	5	5	0	12	1	3	0	1	1	1	0	1	0	0	0	0	2	0	0	7	1	1	0	2	0	0	0	1
07:20:00	26400	11	3	0	20	2	1	0	2	1	2	0	0	0	0	0	0	4	0	0	11	4	0	0	6	0	0	0	1
07:25:00	26700	8	4	0	24	5	0	0	7	1	0	0	1	0	1	0	-1	2	1	0	12	0	2	0	4	0	0	0	1
07:30:00	27000	19	7	0	36	12	6	0	13	0	1	0	0	0	0	0	-1	4	0	0	16	2	0	0	6	1	0	0	2
07:35:00	27300	18	14	0	40	11	10	0	14	0	0	0	0	0	1	0	-2	3	1	0	18	3	2	0	7	1	0	0	3
07:40:00	27600	32	28	0	44	23	14	0	23	3	1	0	2	0	1	0	-3	5	9	0	14	1	3	0	5	0	0	0	3
07:45:00	27900	52	35	0	61	29	13	0	39	3	2	0	3	0	9	0	-12	15	7	0	22	4	3	0	6	1	1	0	3
07:50:00	28200	70	32	0	99	41	14	0	66	1	3	0	1	0	8	0	-20	25	5	0	42	3	2	0	7	0	0	0	3
07:55:00	28500	77	59	0	117	45	39	0	72	4	1	0	4	0	9	0	-29	23	5	0	60	2	5	0	4	3	0	0	6
08:00:00	28800	87	74	0	130	63	43	0	92	0	3	0	1	0	10	0	-39	18	16	0	62	5	2	0	7	1	0	0	7
08:05:00	29100	103	102	0	131	78	51	0	119	0	1	0	0	0	15	0	-54	22	31	0	53	2	2	0	7	1	2	0	6
08:10:00	29400	93	97	0	127	66	49	0	136	3	0	0	3	0	25	0	-79	22	19	0	56	1	3	0	5	1	1	0	6
08:15:00	29700	72	97	0	102	52	42	0	146	1	3	0	1	0	25	0	-104	14	21	0	49	5	6	0	4	0	0	0	6
08:20:00	30000	65	67	0	100	50	34	0	162	1	1	0	1	0	14	0	-118	10	16	0	43	4	1	0	7	0	1	0	5
08:25:00	30300	68	76	0	92	52	33	0	181	2	1	0	2	0	21	0	-139	11	18	0	36	3	2	0	8	0	1	0	4
08:30:00	30600	59	68	0	83	35	27	0	189	6	5	0	3	0	16	0	-155	10	12	0	34	6	6	0	8	2	2	0	4
08:35:00	30900	50	53	0	80	36	24	0	201	0	3	0	0	0	12	0	-167	10	11	0	33	4	2	0	10	0	1	0	3
08:40:00	31200	41	52	0	69	30	27	0	204	2	0	0	2	0	10	0	-177	8	9	0	32	1	6	0	5	0	0	0	3
08:45:00	31500	38	52	0	55	23	21	0	206	2	2	0	2	0	11	0	-188	11	14	0	29	2	3	0	4	0	1	0	2
08:50:00	31800	26	29	0	52	13	5	0	214	1	3	0	0	0	13	0	-201	9	6	0	32	3	2	0	5	0	0	0	2
08:55:00	32100	22	21	0	53	17	8	0	223	0	0	0	0	0	6	0	-207	5	4	0	33	0	3	0	2	0	0	0	2
09:00:00	32400	19	21	0	51	15	13	0	225	0	0	0	0	0	2	0	-209	3	4	0	32	0	1	0	1	1	1	0	2
09:05:00	32700	13	20	0	44	13	9	0	229	0	0	0	0	0	4	0	-213	0	6	0	26	0	1	0	0	0	0	0	2
09:10:00	33000	18	21	0	41	15	11	0	233	0	0	0	0	0	7	0	-220	3	2	0	27	0	0	0	0	0	1	0	1
09:15:00	33300	19	24	0	36	13	12	0	234	0	0	0	0	0	4	0	-224	6	8	0	25	0	0	0	0	0	0	0	1
09:20:00	33600	9	13	0	32	6	4	0	236	0	0	0	0	0	5	0	-229	1	4	0	22	2	0	0	2	0	0	0	1
09:25:00	33900	10	6	0	36	4	1	0	239	0	0	0	0	0	5	0	-234	5	0	0	27	1	0	0	3	0	0	0	1
09:30:00	34200	4	5	0	35	3	4	0	238	0	0	0	0	0	0	0	-234	0	1	0	26	0	0	0	3	1	0	0	2
09:35:00	34500	8	7	0	36	4	5	0	237	1	0	0	1	0	1	0	-235	3	0	0	29	0	1	0	2	0	0	0	2
09:40:00	34800	14	11	0	39	9	4	0	242	1	1	0	1	0	0	0	-235	3	5	0	27	1	1	0	2	0	0	0	2
09:45:00	35100	7	13	0	33	4	6	0	240	0	1	0	0	0	5	0	-240	1	1	0	27	2	0	0	4	0	0	0	2
09:50:00	35400	7	3	0	37	4	2	0	242	0	0	0	0	0	1	0	-241	3	0	0	30	0	0	0	4	0	0	0	2
09:55:00	35700	6	7	0	36	4	4	0	242	0	0	0	0	0	0	0	-241	1	2	0	29	0	0	0	4	1	1	0	2
10:00:00	36000	5	8	0	33	3	4	0	241	0	0	0	0	0	2	0	-243	0	1	0	28	2	1	0	5	0	0	0	2
10:05:00	36300	7	10	0	30	3	4	0	240	1	0	0	1	0	2	0	-245	3	2	0	29	0	2	0	3	0	0	0	2
10:10:00	36600	3	3	0	30	1	1	0	240	0	1	0	0	0	1	0	-246	0	0	0	29	1	0	0	4	1	0	0	3
10:15:00	36900	4	4	0	30	0	0	0	240	1	0	0	1	0	0	0	-246	1	0	0	30	2	2	0	4	0	2	0	1
10:20:00	37200	8	6	0	32	2	3	0	239	2	1	0	2	0	0	0	-246	1	0	0	31	3	2	0	5	0	0	0	1
10:25:00	37500	7	6	0	33	2	1	0	240	1	2	0	1	0	0	0	-246	2	0	0	33	2	2	0	5	0	1	0	0
10:30:00	37800	10	10	0	33	2	4	0	238	2	3	0	0	0	0	0	-246	1	1	0	33	4	2	0	7	1	0	0	1
10:35:00	38100	5	10	0	28	1	3	0	236	2	1	0	1	0	1	0	-247	1	1	0	33	1	4	0	4	0	0	0	1
10:40:00	38400	5	4	0	29	1	1	0	236	1	1	0	1	0	1	0	-248	1	0	0	34	1	1	0	4	1	0	0	2
10:45:00	38700	8	7	0	30	5	3	0	238	0	1	0	0	0	0	0	-248	2	0	0	36	1	2	0	3	0	1	0	1
10:50:00	39000	7	9	0	28	4	7	0	235	0	0	0	0	0	0	0	-248	2	1	0	37	1	1	0	3	0	0	0	1
10:55:00	39300	9	12	0	25	6	5	0	236	1	0	0	1	0	1	0	-249	2	4	0	35	0	2	0	1	0	0	0	1
11:00:00	39600	4	3	0	26	1	0	0	237	0	0	0	1	0	3	0	-252	3	0	0	38	0	0	0	1	0	0	0	1
11:05:00	39900	5	5	0	26	1	1	0	237	1	1	0	1	0	1	0	-253	2	1	0	39	1	1	0	1	0	0	0	1
11:10:00	40200	5	8	0	23	1	2	0	236	2	2	0	1	0	1	0	-254	0	0	0	39	2	3	0	0	0	0	0	1
11:15:00	40500	4	2	0	25	1	2	0	235	0	0	0	1	0	0	0	-254	3	0	0	42	0	0	0	0	0	0	0	1
11:20:00	40800	8	3	0	30	2	2	0	235	0	1	0	0	0	0	0	-254	4	0	0	46	2	0	0	2	0	0	0	1
11:25:00	41100	8	7	0	31	5	5	0	235	0	0	0	0	0	0	0	-254	2	1	0	47	1	1	0	2	0	0	0	1
11:30:00	41400	12	10	0	33	5	3	0	237	3	1	0	2	0	1	0	-255	3	1	0	49	1	3	0	0	0	1	0	0
11:35:00	41700	10	12	0	31	6	5	0	238	0	2	0	0	0	2	0	-257	2	3	0	48	2	0	0	2	0	0	0	0
11:40:00	42000	8	10	0	29	6	4	0	240	1	1	0	0	0	1	0	-258	0	2	0	46	1	2	0	1	0	0	0	0
11:45:00	42300	4	8	0	25	2	4	0	238	0	0	0	0	0	3	0	-261	1	1	0	46	1	0	0	2	0	0	0	0
11:50:00	42600	3	1	0	27	1	0	0	239	0	0	0	0	0	1	0	-262	1	0	0	47	1	0	0	3	0	0	0	0
11:55:00	42900	9	4	0	32	5	2	0	242	1	0	0	1	0	0	0	-262	2	1	0	48	1	1	0	3	0	0	0	0
12:00:00	43200	4	7	0	29	1	5	0	238	0	1	0	0	0	1	0	-263	2	0	0	50	1	0	0	4	0	0	0	0
12:05:00	43500	10	6	0	33	4	2	0	240	2	0	0	2	0	1	0	-264	1	1	0	50	2	2	0	4	1	0	0	1
12:10:00	43800	8	8	0	33	2	3	0	239	1	2	0	1	0	1	0	-265	3	1	0	52	2	1	0	5	0	0	0	1
12:15:00	44100	5	4	0	34	4	3	0	240	0	0	0	1	0	0	0	-265	1	1	0	52	0	0	0	5	0	0	0	1
12:20:00	44400	7	7	0	34	0	3	0	237	1	1	0	1	0	0	0	-265	1	0	0	53	5	2	0	8	0	1	0	0
12:25:00	44700	10	11	0	33	2	1	0	238	3	1	0	3	0	2	0	-267	4	1	0	56	1	6	0	3	0	0	0	0
12:30:00	45000	12	13	0	32	2	0	0	240	4	5	0	2	0	1	0	-268	1	1	0	56	5	6	0	2	0	0	0	0
12:35:00	45300	5	7	0	30	0	2	0	238	2	3	0	1	0	0	0	-268	0	0	0	56	3	2	0	3	0	0	0	0
12:40:00	45600	6	6	0	30	2	3	0	237	2	1	0	2	0	0	0	-268	0	0	0	56	2	2	0	3	0	0	0	0
12:45:00	45900	10	10	0	30	3	2	0	238	2	3	0	1	0	1	0	-269	0	1	0	55	4	3	0	4	1	0	0	1
12:50:00	46200	4	6	0	28	2	2	0	238	1	1	0	1	0	1	0	-270	0	1	0	54	1	1	0	4	0	0	0	1
12:55:00	46500	5	5	0	28	2	2	0	238	0	1	0	0	0	0	0	-270	1	0	0	55	1	2	0	3	1	0	0	2
13:00:00	46800	4	7	0	25	2	4	0	236	0	0	0	0	0	0	0	-270	2	2	0	55	0	1	0	2	0	0	0	2
13:05:00	47100	1	6	0	20	0	2	0	234	0	0	0	0	0	2	0	-272	1	0	0	56	0	1	0	1	0	1	0	1
13:10:00	47400	2	2	0	20	2	0	0	236	0	0	0	0	0	0	0	-272	0	0	0	56	0	1	0	0	0	1	0	0
13:15:00	47700	3	3	0	20	1	3	0	234	0	0	0	0	0	0	0	-272	2	0	0	58	0	0	0	0	0	0	0	0
13:20:00	48000	7	3	0	24	4	2	0	236	0	0	0	0	0	0	0	-272	3	1	0	60	0	0	0	0	0	0	0	0
13:25:00	48300	6	6	0	24	1	1	0	236	2	1	0	1	0	1	0	-273	1	1	0	60	2	2	0	0	0	0	0	0
13:30:00	48600	3	5	0	22	1	2	0	235	1	1	0	1	0	1	0	-274	0	0	0	60	1	1	0	0	0	0	0	0
13:35:00	48900	7	7	0	22	3	4	0	234	0	1	0	0	0	0	0	-274	2	2	0	60	2	0	0	2	0	0	0	0
13:40:00	49200	2	4	0	20	1	1	0	234	0	0	0	0	0	2	0	-276	1	0	0	61	0	1	0	1	0	0	0	0
13:45:00	49500	2	2	0	20	1	2	0	233	0	0	0	0	0	0	0	-276	1	0	0	62	0	0	0	1	0	0	0	0
13:50:00	49800	4	2	0	22	0	1	0	232	1	0	0	1	0	0	0	-276	0	0	0	62	2	1	0	2	1	0	0	1
13:55:00	50100	4	5	0	21	1	3	0	230	1	1	0	1	0	0	0	-276	1	0	0	63	1	1	0	2	0	0	0	1
14:00:00	50400	9	5	0	25	1	0	0	231	2	2	0	1	0	0	0	-276	4	1	0	66	2	2	0	2	0	0	0	1
14:05:00	50700	5	7	0	23	1	2	0	230	2	1	0	2	0	1	0	-277	1	0	0	67	1	2	0	1	0	1	0	0
14:10:00	51000	5	6	0	22	1	1	0	230	2	4	0	0	0	0	0	-277	0	0	0	67	2	1	0	2	0	0	0	0
14:15:00	51300	2	1	0	23	0	1	0	229	0	0	0	0	0	0	0	-277	1	0	0	68	0	0	0	2	1	0	0	1
14:20:00	51600	0	2	0	21	0	0	0	229	0	0	0	0	0	0	0	-277	0	0	0	68	0	2	0	0	0	0	0	1
14:25:00	51900	6	1	0	26	3	1	0	231	0	0	0	0	0	0	0	-277	3	0	0	71	0	0	0	0	0	0	0	1
14:30:00	52200	2	3	0	25	0	3	0	228	0	0	0	0	0	0	0	-277	2	0	0	73	0	0	0	0	0	0	0	1
14:35:00	52500	5	4	0	26	4	3	0	229	0	0	0	0	0	0	0	-277	1	0	0	74	0	0	0	0	0	1	0	0
14:40:00	52800	7	5	0	28	4	4	0	229	1	0	0	1	0	0	0	-277	0	0	0	74	2	1	0	1	0	0	0	0
14:45:00	53100	9	10	0	27	5	4	0	230	1	1	0	1	0	1	0	-278	2	3	0	73	1	1	0	1	0	0	0	0
14:50:00	53400	6	7	0	26	3	3	0	230	0	1	0	0	0	2	0	-280	2	1	0	74	1	0	0	2	0	0	0	0
14:55:00	53700	5	7	0	24	4	3	0	231	0	0	0	0	0	1	0	-281	1	2	0	73	0	1	0	1	0	0	0	0
15:00:00	54000	1	4	0	21	1	2	0	230	0	0	0	0	0	2	0	-283	0	0	0	73	0	0	0	1	0	0	0	0
15:05:00	54300	1	3	0	19	1	2	0	229	0	0	0	0	0	0	0	-283	0	1	0	72	0	0	0	1	0	0	0	0
15:10:00	54600	2	2	0	19	0	1	0	228	0	0	0	0	0	1	0	-284	2	0	0	74	0	0	0	1	0	0	0	0
15:15:00	54900	4	1	0	22	0	1	0	227	0	0	0	0	0	0	0	-284	4	0	0	78	0	0	0	1	0	0	0	0
15:20:00	55200	3	1	0	24	2	0	0	229	1	0	0	1	0	0	0	-284	0	0	0	78	0	1	0	0	0	0	0	0
15:25:00	55500	3	2	0	25	1	1	0	229	0	1	0	0	0	0	0	-284	0	0	0	78	2	0	0	2	0	0	0	0
15:30:00	55800	6	6	0	25	2	3	0	228	1	1	0	0	0	0	0	-284	2	1	0	79	1	1	0	2	0	0	0	0
15:35:00	56100	2	2	0	25	2	1	0	229	0	0	0	0	0	0	0	-284	0	0	0	79	0	1	0	1	0	0	0	0
15:40:00	56400	6	4	0	27	2	1	0	230	0	0	0	0	0	2	0	-286	3	1	0	81	1	0	0	2	0	0	0	0
15:45:00	56700	6	3	0	30	2	2	0	230	0	0	0	0	0	0	0	-286	1	1	0	81	1	0	0	3	2	0	0	2
15:50:00	57000	5	6	0	29	2	2	0	230	2	1	0	1	0	0	0	-286	0	1	0	80	1	2	0	2	0	0	0	2
15:55:00	57300	6	4	0	31	3	0	0	233	0	1	0	0	0	1	0	-287	1	0	0	81	1	1	0	2	1	1	0	2
16:00:00	57600	3	3	0	31	2	2	0	233	0	0	0	0	0	1	0	-288	0	0	0	81	1	0	0	3	0	0	0	2
16:05:00	57900	7	7	0	31	4	3	0	234	1	1	0	0	0	0	0	-288	0	1	0	80	2	1	0	4	0	1	0	1
16:10:00	58200	12	11	0	32	7	6	0	235	1	0	0	1	0	1	0	-289	3	2	0	81	0	2	0	2	1	0	0	2
16:15:00	58500	8	9	0	31	3	5	0	233	1	0	0	2	0	0	0	-289	3	2	0	82	0	2	0	0	1	0	0	3
16:20:00	58800	10	16	0	25	4	6	0	231	1	2	0	1	0	5	0	-294	3	1	0	84	2	2	0	0	0	0	0	3
16:25:00	59100	11	7	0	29	6	4	0	233	1	1	0	1	0	0	0	-294	2	1	0	85	1	1	0	0	1	0	0	4
16:30:00	59400	15	12	0	32	6	7	0	232	0	1	0	0	0	1	0	-295	8	2	0	91	1	0	0	1	0	1	0	3
16:35:00	59700	11	13	0	30	4	11	0	225	0	0	0	0	0	1	0	-296	5	1	0	95	2	0	0	3	0	0	0	3
16:40:00	60000	22	19	0	33	14	13	0	226	1	1	0	0	0	0	0	-296	5	3	0	97	1	2	0	2	1	0	0	4
16:45:00	60300	20	14	0	39	11	9	0	228	0	0	0	0	0	1	0	-297	7	4	0	100	1	0	0	3	1	0	0	5
16:50:00	60600	28	30	0	37	19	22	0	225	1	0	0	1	0	3	0	-300	6	3	0	103	1	2	0	2	1	0	0	6
16:55:00	60900	22	17	0	42	13	9	0	229	1	2	0	0	0	1	0	-301	6	4	0	105	2	1	0	3	0	0	0	6
17:00:00	61200	27	30	0	39	16	16	0	229	0	0	0	0	0	4	0	-305	11	9	0	107	0	1	0	2	0	0	0	6
17:05:00	61500	26	25	0	40	12	12	0	229	2	0	0	2	0	4	0	-309	10	4	0	113	2	3	0	1	0	2	0	4
